float_id,cycle_number,latitude,longitude,datetime,temp_min,temp_max,salinity_mean,summary_text
5903747,231,17.041,91.96,2013-09-14 23:08:44.002479166,17.416,29.535,28.183678259402654,"ARGO float 5903747 on cycle 231 reported data on 2013-09-14 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.5°C and salinities around 28.2 PSU."
5903747,232,17.03,91.968,2013-09-15 01:27:01.000146435,17.37,29.525,28.131527479706875,"ARGO float 5903747 on cycle 232 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.5°C and salinities around 28.1 PSU."
5903747,233,17.022,91.972,2013-09-15 03:41:12.000381411,17.541,29.787,28.131399243887145,"ARGO float 5903747 on cycle 233 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.5°C to 29.8°C and salinities around 28.1 PSU."
5903747,234,17.015,91.974,2013-09-15 05:56:41.000617642,17.511,29.641,34.01289873417721,"ARGO float 5903747 on cycle 234 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.5°C to 29.6°C and salinities around 34.0 PSU."
5903747,235,17.011,91.978,2013-09-15 08:12:02.000875576,17.941,29.687,28.35933379316888,"ARGO float 5903747 on cycle 235 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.9°C to 29.7°C and salinities around 28.4 PSU."
5903747,236,17.01,91.985,2013-09-15 10:30:40.001116386,17.724,29.642,28.313219321070232,"ARGO float 5903747 on cycle 236 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.7°C to 29.6°C and salinities around 28.3 PSU."
5903747,237,17.007,92.002,2013-09-15 13:10:49.001409102,17.368,29.5,28.339420030205655,"ARGO float 5903747 on cycle 237 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.5°C and salinities around 28.3 PSU."
5903747,238,17.0,92.017,2013-09-15 15:51:46.001683488,17.379,29.48,28.56572510818386,"ARGO float 5903747 on cycle 238 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.5°C and salinities around 28.6 PSU."
5903747,239,16.996,92.028,2013-09-15 18:09:25.001944142,17.427,29.424,28.489034324074076,"ARGO float 5903747 on cycle 239 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.4°C and salinities around 28.5 PSU."
5903747,240,16.991,92.046,2013-09-15 20:46:52.002212494,17.377,29.395,28.173238114146933,"ARGO float 5903747 on cycle 240 reported data on 2013-09-15 at location 17.0°N, 92.0°E. The profile measured temperatures from 17.4°C to 29.4°C and salinities around 28.2 PSU."
5903747,241,16.982,92.064,2013-09-15 23:26:45.002505235,17.333,29.355,28.342059688524593,"ARGO float 5903747 on cycle 241 reported data on 2013-09-15 at location 17.0°N, 92.1°E. The profile measured temperatures from 17.3°C to 29.4°C and salinities around 28.3 PSU."
5903747,242,16.972,92.077,2013-09-16 01:46:14.000174247,17.339,29.359,28.3045303051127,"ARGO float 5903747 on cycle 242 reported data on 2013-09-16 at location 17.0°N, 92.1°E. The profile measured temperatures from 17.3°C to 29.4°C and salinities around 28.3 PSU."
5903747,243,16.963,92.087,2013-09-16 04:05:25.000436290,17.464,29.362,28.36609381952825,"ARGO float 5903747 on cycle 243 reported data on 2013-09-16 at location 17.0°N, 92.1°E. The profile measured temperatures from 17.5°C to 29.4°C and salinities around 28.4 PSU."
5903747,244,16.954,92.094,2013-09-16 06:24:01.000678521,17.333,29.355,28.541021088877063,"ARGO float 5903747 on cycle 244 reported data on 2013-09-16 at location 17.0°N, 92.1°E. The profile measured temperatures from 17.3°C to 29.4°C and salinities around 28.5 PSU."
5903747,245,16.945,92.101,2013-09-16 08:48:59.000928001,16.848,29.328,29.015185863636365,"ARGO float 5903747 on cycle 245 reported data on 2013-09-16 at location 16.9°N, 92.1°E. The profile measured temperatures from 16.8°C to 29.3°C and salinities around 29.0 PSU."
5903747,246,16.937,92.117,2013-09-16 11:35:10.001230843,17.489,29.305,28.697833461790392,"ARGO float 5903747 on cycle 246 reported data on 2013-09-16 at location 16.9°N, 92.1°E. The profile measured temperatures from 17.5°C to 29.3°C and salinities around 28.7 PSU."
5903747,247,16.924,92.153,2013-09-16 15:10:00.001623858,17.341,29.234,28.452372449710982,"ARGO float 5903747 on cycle 247 reported data on 2013-09-16 at location 16.9°N, 92.2°E. The profile measured temperatures from 17.3°C to 29.2°C and salinities around 28.5 PSU."
5903747,248,16.903,92.2,2013-09-16 19:08:34.002049879,17.228,29.299,28.532814792365528,"ARGO float 5903747 on cycle 248 reported data on 2013-09-16 at location 16.9°N, 92.2°E. The profile measured temperatures from 17.2°C to 29.3°C and salinities around 28.5 PSU."
5903747,249,16.892,92.209,2013-09-16 21:34:23.002302489,16.59,29.299,28.1708,"ARGO float 5903747 on cycle 249 reported data on 2013-09-16 at location 16.9°N, 92.2°E. The profile measured temperatures from 16.6°C to 29.3°C and salinities around 28.2 PSU."
5903747,250,16.878,92.22,2013-09-17 00:19:28.000027551,17.003,29.28,28.0565384813253,"ARGO float 5903747 on cycle 250 reported data on 2013-09-17 at location 16.9°N, 92.2°E. The profile measured temperatures from 17.0°C to 29.3°C and salinities around 28.1 PSU."
5903747,251,16.869,92.226,2013-09-17 02:34:26.000263764,17.269,29.255,28.04067510578106,"ARGO float 5903747 on cycle 251 reported data on 2013-09-17 at location 16.9°N, 92.2°E. The profile measured temperatures from 17.3°C to 29.3°C and salinities around 28.0 PSU."
5903747,252,16.845,92.241,2013-09-17 05:42:03.000597531,17.153,29.18,28.760514967723985,"ARGO float 5903747 on cycle 252 reported data on 2013-09-17 at location 16.8°N, 92.2°E. The profile measured temperatures from 17.2°C to 29.2°C and salinities around 28.8 PSU."
5903747,253,16.83,92.249,2013-09-17 08:30:29.000901755,16.568,29.113,28.407925630100333,"ARGO float 5903747 on cycle 253 reported data on 2013-09-17 at location 16.8°N, 92.2°E. The profile measured temperatures from 16.6°C to 29.1°C and salinities around 28.4 PSU."
5903747,254,16.819,92.253,2013-09-17 11:19:54.001207830,16.689,29.063,28.446513078266495,"ARGO float 5903747 on cycle 254 reported data on 2013-09-17 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.7°C to 29.1°C and salinities around 28.4 PSU."
5903747,255,16.817,92.256,2013-09-17 13:44:56.001458564,17.187,29.124,27.804809274983672,"ARGO float 5903747 on cycle 255 reported data on 2013-09-17 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.2°C to 29.1°C and salinities around 27.8 PSU."
5903747,256,16.813,92.263,2013-09-17 16:08:49.001728064,17.267,29.127,28.406322202380952,"ARGO float 5903747 on cycle 256 reported data on 2013-09-17 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.3°C to 29.1°C and salinities around 28.4 PSU."
5903747,257,16.801,92.283,2013-09-17 19:40:36.002096520,16.553,29.107,28.33497453219697,"ARGO float 5903747 on cycle 257 reported data on 2013-09-17 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.6°C to 29.1°C and salinities around 28.3 PSU."
5903747,258,16.797,92.288,2013-09-17 22:27:12.002399547,16.529,29.095,27.733149087435233,"ARGO float 5903747 on cycle 258 reported data on 2013-09-17 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.5°C to 29.1°C and salinities around 27.7 PSU."
5903747,259,16.796,92.291,2013-09-18 01:12:49.000124543,17.276,29.095,28.194221294441054,"ARGO float 5903747 on cycle 259 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.3°C to 29.1°C and salinities around 28.2 PSU."
5903747,260,16.795,92.295,2013-09-18 03:30:47.000365436,17.298,29.094,27.725981062120187,"ARGO float 5903747 on cycle 260 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.3°C to 29.1°C and salinities around 27.7 PSU."
5903747,261,16.79,92.306,2013-09-18 06:15:06.000665667,17.165,29.097,27.877389542763154,"ARGO float 5903747 on cycle 261 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.2°C to 29.1°C and salinities around 27.9 PSU."
5903747,262,16.785,92.321,2013-09-18 10:57:20.001155653,16.523,29.055,27.993912900972052,"ARGO float 5903747 on cycle 262 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.5°C to 29.1°C and salinities around 28.0 PSU."
5903747,263,16.786,92.321,2013-09-18 13:18:31.001420920,17.117,29.048,27.988337352059926,"ARGO float 5903747 on cycle 263 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.1°C to 29.0°C and salinities around 28.0 PSU."
5903747,264,16.787,92.323,2013-09-18 15:37:36.001663008,17.156,29.031,27.4933466353022,"ARGO float 5903747 on cycle 264 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.2°C to 29.0°C and salinities around 27.5 PSU."
5903747,265,16.786,92.329,2013-09-18 18:16:31.001954453,17.267,29.029,27.607890938790558,"ARGO float 5903747 on cycle 265 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.3°C to 29.0°C and salinities around 27.6 PSU."
5903747,266,16.786,92.336,2013-09-18 20:55:55.002225642,17.044,28.967,27.371039744604314,"ARGO float 5903747 on cycle 266 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.0°C to 29.0°C and salinities around 27.4 PSU."
5903747,267,16.787,92.337,2013-09-18 23:11:36.002483543,16.798,28.931,27.44300350294551,"ARGO float 5903747 on cycle 267 reported data on 2013-09-18 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.8°C to 28.9°C and salinities around 27.4 PSU."
5903747,268,16.787,92.335,2013-09-19 01:49:57.000178289,17.092,28.901,27.48182367485549,"ARGO float 5903747 on cycle 268 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.1°C to 28.9°C and salinities around 27.5 PSU."
5903747,269,16.785,92.335,2013-09-19 04:30:24.000472687,16.909,28.896,27.913021333546325,"ARGO float 5903747 on cycle 269 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.9°C to 28.9°C and salinities around 27.9 PSU."
5903747,270,16.78,92.338,2013-09-19 06:42:45.000704583,16.94,28.923,27.34792775318246,"ARGO float 5903747 on cycle 270 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.9°C to 28.9°C and salinities around 27.3 PSU."
5903747,271,16.779,92.342,2013-09-19 09:24:12.001000438,16.469,29.003,27.4496430604782,"ARGO float 5903747 on cycle 271 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.5°C to 29.0°C and salinities around 27.4 PSU."
5903747,272,16.781,92.338,2013-09-19 11:41:30.001239833,16.807,28.986,27.650595288975865,"ARGO float 5903747 on cycle 272 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.8°C to 29.0°C and salinities around 27.7 PSU."
5903747,273,16.788,92.334,2013-09-19 14:20:38.001531177,16.888,28.98,27.674275910209992,"ARGO float 5903747 on cycle 273 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.9°C to 29.0°C and salinities around 27.7 PSU."
5903747,274,16.791,92.333,2013-09-19 16:40:46.001774798,16.945,29.094,27.71612660562459,"ARGO float 5903747 on cycle 274 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.9°C to 29.1°C and salinities around 27.7 PSU."
5903747,275,16.79,92.335,2013-09-19 18:56:50.002012291,17.134,29.114,27.35607791414497,"ARGO float 5903747 on cycle 275 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 17.1°C to 29.1°C and salinities around 27.4 PSU."
5903747,276,16.791,92.34,2013-09-19 21:38:27.002308289,16.348,29.145,27.512239137184114,"ARGO float 5903747 on cycle 276 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.3°C to 29.1°C and salinities around 27.5 PSU."
5903747,277,16.792,92.341,2013-09-19 23:55:13.002547431,16.275,28.955,27.419448658339455,"ARGO float 5903747 on cycle 277 reported data on 2013-09-19 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.3°C to 29.0°C and salinities around 27.4 PSU."
5903747,278,16.793,92.341,2013-09-20 02:11:54.000230608,16.843,28.956,26.98097280507246,"ARGO float 5903747 on cycle 278 reported data on 2013-09-20 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.8°C to 29.0°C and salinities around 27.0 PSU."
5903747,279,16.793,92.345,2013-09-20 04:27:00.000468377,16.771,28.963,27.138217555147055,"ARGO float 5903747 on cycle 279 reported data on 2013-09-20 at location 16.8°N, 92.3°E. The profile measured temperatures from 16.8°C to 29.0°C and salinities around 27.1 PSU."
5903747,280,16.785,92.356,2013-09-20 06:44:44.000707571,16.903,28.98,27.780539092505062,"ARGO float 5903747 on cycle 280 reported data on 2013-09-20 at location 16.8°N, 92.4°E. The profile measured temperatures from 16.9°C to 29.0°C and salinities around 27.8 PSU."
5903747,281,16.775,92.368,2013-09-20 09:05:48.000972762,16.396,28.995,27.38700167031364,"ARGO float 5903747 on cycle 281 reported data on 2013-09-20 at location 16.8°N, 92.4°E. The profile measured temperatures from 16.4°C to 29.0°C and salinities around 27.4 PSU."
5903747,282,16.762,92.38,2013-09-20 11:46:58.001246728,16.888,28.987,27.65302557620321,"ARGO float 5903747 on cycle 282 reported data on 2013-09-20 at location 16.8°N, 92.4°E. The profile measured temperatures from 16.9°C to 29.0°C and salinities around 27.7 PSU."
5903747,283,16.753,92.382,2013-09-20 14:06:04.001510747,17.024,28.981,27.646102096928328,"ARGO float 5903747 on cycle 283 reported data on 2013-09-20 at location 16.8°N, 92.4°E. The profile measured temperatures from 17.0°C to 29.0°C and salinities around 27.6 PSU."
5903747,284,16.744,92.38,2013-09-20 16:25:23.001752971,17.095,28.979,27.604465479013992,"ARGO float 5903747 on cycle 284 reported data on 2013-09-20 at location 16.7°N, 92.4°E. The profile measured temperatures from 17.1°C to 29.0°C and salinities around 27.6 PSU."
5903747,285,16.73,92.381,2013-09-20 19:08:46.002050165,17.023,28.975,27.683178122177956,"ARGO float 5903747 on cycle 285 reported data on 2013-09-20 at location 16.7°N, 92.4°E. The profile measured temperatures from 17.0°C to 29.0°C and salinities around 27.7 PSU."
5903747,286,16.721,92.385,2013-09-20 21:24:18.002287733,16.728,28.983,26.98432466234756,"ARGO float 5903747 on cycle 286 reported data on 2013-09-20 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.7°C to 29.0°C and salinities around 27.0 PSU."
5903747,287,16.717,92.381,2013-09-20 23:40:47.002525731,16.536,28.921,27.838032608755128,"ARGO float 5903747 on cycle 287 reported data on 2013-09-20 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.5°C to 28.9°C and salinities around 27.8 PSU."
5903747,288,16.716,92.372,2013-09-21 02:01:08.000216011,16.258,28.938,27.128450815011373,"ARGO float 5903747 on cycle 288 reported data on 2013-09-21 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.3°C to 28.9°C and salinities around 27.1 PSU."
5903747,289,16.717,92.362,2013-09-21 04:37:12.000482889,16.561,28.951,27.348398910014513,"ARGO float 5903747 on cycle 289 reported data on 2013-09-21 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.6°C to 29.0°C and salinities around 27.3 PSU."
5903747,290,16.719,92.358,2013-09-21 06:52:31.000719296,16.599,28.943,27.72583826035503,"ARGO float 5903747 on cycle 290 reported data on 2013-09-21 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.6°C to 28.9°C and salinities around 27.7 PSU."
5903747,291,16.715,92.364,2013-09-21 09:31:06.001010783,16.72,28.942,27.43492619742814,"ARGO float 5903747 on cycle 291 reported data on 2013-09-21 at location 16.7°N, 92.4°E. The profile measured temperatures from 16.7°C to 28.9°C and salinities around 27.4 PSU."
